125663,400,4,47.4,457,319,1.92,1.2,7.2,11.4,0.15,9.34,88.49,25.58,100.3,59.68
125663,400,2,31.104,460,338,1.91,1.02,0,0,0.1,8.7,230.29,14.15,262.12,38.21
125663,400,2,31.104,460,338,1.91,1.02,6.11,11.82,0.1,7.94,189.91,14,221.75,23.04
125663,400,2,31.104,460,338,1.91,1.02,13.73,19.1,0.1,8.05,168.63,14,196.61,19.96
125663,400,2,31.104,460,338,1.91,1.02,6.06,11.68,0.15,9.06,243.76,14,273.85,19.85628274
125663,400,2,31.104,460,338,1.91,1.02,6.17,12.04,0.2,8.1,253.32,11.04,287.73,16.05
70685,300,4.666666667,26.15,386,386,2.18,0.544,0,0,0.33,9.35,52.87,22.11,63.91,54.26
70685,300,4.666666667,26.15,386,386,2.18,0.544,3.5,6.67,0.33,10.53,50.6,26.84,58.85,44.62
49087,250,2.272,25.8,454,476,2.46,1.01,0,0,0.2,11.94,92.03,21.77,109.68,40.54
49087,250,2.272,25.8,454,476,2.46,1.01,7.2,0,0.2,10.17,79.04,25.8,100.99,37.51
49087,250,2.272,25.8,454,476,2.46,1.01,14.8,0,0.2,13.02,71.34,21.75,82.24,37.52
49087,250,2.272,25.8,454,476,2.46,1.01,7.3,0,0.4,10.02,83.34,17.95,93.65,26.6
40000,200,4.75,27.816,400,390,2.31,1.69,0,0,0.18,8.22,69.1,16.54,82.57,37.70905545
40000,200,4.75,26.676,400,390,2.31,1.69,6.425017348,13.5,0.19,6.1,69.06,13.01,85.05,33.05359391
40000,200,4.75,26.676,400,390,2.31,1.69,9.576722997,21.45,0.19,4.4,64.4,11.76,81.33,30.5
40000,200,4.75,26.676,400,390,2.31,1.69,11.10136895,25.46,0.19,5.8,68.1,11.85,81.33,30.99
40000,200,4.75,26.676,400,390,2.31,1.31,6.457823899,13.58,0.19,6.64,66.7,13.11,79.66,36.66165217
40000,200,4.75,26.676,400,390,2.31,1.31,9.264166495,20.64,0.19,7.75,63.2,14.13,76.15,31.94
40000,200,4.75,26.676,400,390,2.31,1.31,11.22529216,25.79,0.19,5.63,62.72,20.09,74.42,24.04
40000,200,4.75,26.676,400,390,2.31,0.99,10.04826096,22.68,0.19,7.03,63.67,12.97,74.1,38.47
40000,200,4.75,26.676,400,390,2.31,0.99,11.33026754,26.07,0.19,6.8,57.87,17.58,71.02,25.78
22500,150,8.333333333,27.13,429,320,2.01,0.754,0,0,0.3,15.51,15.9,34.99,18.93,59.74
22500,150,8.333333333,27.13,429,320,2.01,0.754,5.98,12.42,0.3,15.8,16.18,34.63,19.71,44.8101134
62500,250,2.4,23.8,476.2,342.5,6.28,1.5,0,0,0.1,13.73,152.7,21.26,173.54,34.3
62500,250,2.4,23.8,476.2,342.5,6.28,1.5,0,12.66,0.1,15.24,140.7,20.4,158.83,28.74909188
62500,250,2.4,23.8,476.2,342.5,6.28,1.5,0,14.63,0.1,22.23,154.87,26.39,164.66,34.51117657
62500,250,2.4,23.8,476.2,342.5,6.28,1.5,0,21.66,0.1,23.4,128.1,26.3,139.75,35.28537409
90000,300,1.516666667,36.7,431.9,312,2.09,0.52,0,0,0.2,9.27,362.77,16.32,424.69,17.02
90000,300,1.516666667,36.7,431.9,312,2.09,0.52,12.7,24.5,0.2,5.69,340.05,8.96,392.36,10.88
90000,300,1.516666667,34.6,431.9,312,2.09,0.52,9.1,25.5,0.2,8.86,348.04,13.06,405.71,13.88
160000,400,4,47.4,457,319,1.92,1.15,0,0,0.15,10.69,93.52,27.26,113.83,119.99
160000,400,4,47.4,457,319,1.92,1.15,7.2,11.4,0.15,8.19,84.62,23.51,101.55,53.82
125663,400,4,31.6,457,319,1.92,1.15,0,0,0.15,10.1,92.79,60.57,117.2,99.69
125663,400,4,31.6,457,319,1.92,1.15,6,12.91,0.15,6.75,100.31,15.62,112.35,46.44
90000,300,1.516666667,36.7,431.9,312,2.1,0.45,0,0,0.2,8.98,359.67,16.47,422.93,17.01
90000,300,1.516666667,36.7,431.9,312,2.1,0.45,12.7,24.5,0.2,6.09,349.23,9.1,393.23,10.9
90000,300,1.516666667,34.6,431.9,312,2.1,0.45,9.1,25.5,0.2,9.04,349.74,12.94,404.8,13.81
62500,250,4.7,22.8,440,440,2.44,1.26,0,0,0.2,18.04,93.2,28.53,111,52.24
62500,250,4.7,22.8,440,440,2.44,1.26,8.4,8.4,0.2,14.62,94.73,20.42,107.3,47.96
62500,250,3.5,37.13,610,370,2.01,1.26,0,0,0.1,8.4,60.25,19.13,71.26,53.57
62500,250,3.5,35.55,610,370,2.01,1.26,2.7,6.5,0.1,8.05,59.42,17.67,71.8,42.65845878
62500,250,3.5,35.55,610,370,2.01,1.26,5.4,8,0.1,5.41,60.35,14.74,73.4,40.2
62500,250,3.5,34.76,610,370,2.01,1.26,6.9,10,0.1,7.77,59.41,20.15,72.12,34.43
62500,250,3.5,34.76,610,370,2.01,1.26,9.5,15,0.1,6.73,48.04,20.28,56,36.93
90000,300,3.333333333,26.15,486,386,1.79,0.84,0,0,0.1,9.39,119.17,18.1,137.42,42.53
90000,300,3.333333333,26.15,486,386,1.79,0.84,0,0,0.45,6.45,204.26,12.45,232.56,21.77057084
90000,300,3.333333333,26.86,486,386,1.79,0.84,1.87,1.65,0.1,8.45,115.97,15.3,136.39,40.47
90000,300,3.333333333,26.86,486,386,1.79,0.84,2.74,2.52,0.45,6.33,168.92,9.34,189.14,19.09652356
90000,300,3.333333333,24.17,486,386,1.79,0.84,2.07,7.4,0.1,7.5,110.45,17.84,126.24,36.62
90000,300,3.333333333,24.17,486,386,1.79,0.84,2.16,6.8,0.45,6.09,159.77,11.97,185.09,18.31206209
90000,300,3.333333333,24.17,486,386,1.79,0.84,4.08,11.5,0.1,7.9,117.94,12.47,136.98,36.48
90000,300,3.333333333,24.17,486,386,1.79,0.84,3.77,12.28,0.45,5.96,162.65,14.69,202.09,21.46899024
90000,300,3.333333333,24.17,486,386,1.79,0.84,6.71,18.36,0.1,7.5,109.22,15.69,126.24,32.47
90000,300,3.333333333,24.17,486,386,1.79,0.84,5.36,14.16,0.45,6.06,170.17,13.32,203.55,21.53316521
90000,300,3.333333333,24.17,486,386,1.79,0.84,15.85,35.78,0.1,5.9,95.52,14.23,111.74,21.6
90000,300,3.333333333,24.17,486,386,1.79,0.84,11.09,37.44,0.45,4.15,155.79,6.69,183.1,14.24
90000,300,3.333333333,33.76,525,390,1.36,1.21,0,0,0.335,8.47,117.82,13.19,142.61,29.0301429
90000,300,3.333333333,33.76,525,390,1.36,1.21,5.86,0,0.335,6.02,110.3,9.82,133.98,23.54591293
90000,300,3.333333333,33.76,525,390,1.36,1.21,9.55,0,0.335,5.34,95.84,9.82,115.52,23.25100674
90000,300,3.333333333,33.76,525,390,1.36,1.21,14.67,0,0.335,6.28,98.75,10.74,118.43,27.3742339
90000,300,3.333333333,33.76,525,390,1.36,1.21,0,8.98,0.335,6.72,108.49,10.24,123.32,24.0896532
90000,300,3.333333333,33.76,525,390,1.36,1.21,0,15.19,0.335,7.13,119.27,12.51,144.88,26.56492644
90000,300,3.333333333,33.76,525,390,1.36,1.21,0,23.23,0.335,7.48,109.08,12.25,130.15,23.89038202
90000,300,3.333333333,33.76,525,390,1.36,1.21,0,28.58,0.335,6.79,119.27,17.29,141.52,27.59087676
70685,300,3.666666667,24.2,355.626,230.677,1.71,1.2,0,0,0.2,6.79,57.18,13.7,66.82,25.97142971
70685,300,3.666666667,24.2,355.626,230.677,1.71,1.2,3.83,7.4,0.2,5.79,59.93,12.45,70.57,31.64163746
70685,300,3.666666667,24.2,355.626,230.677,1.71,1.2,8,8,0.2,5.3,48.7,9.07,57.19,30.26182833
70685,300,3.666666667,24.2,355.626,230.677,1.71,1.2,7.16,18.27,0.2,5.02,52.79,9.85,60.96,35.53
80000,400,4,25.12,425.8,291.7,1.01,0.99,0,0,0.2,7.95,56.47,76.16,68.07,107.13
80000,400,4,25.12,425.8,291.7,1.01,0.99,1.635272845,2.76,0.2,7.72,56.21,53.1,68.07,69.645548
80000,400,4,25.12,425.8,291.7,1.01,0.99,2.948978943,5.47,0.2,7.96,50.25,22.38,60.36,74.06
80000,400,4,25.12,425.8,291.7,1.01,0.99,4.368857728,8.63,0.2,7.96,49.08,15.57,58.6,68.84
80000,400,4,25.12,425.8,291.7,1.01,0.99,4.879162479,9.81,0.2,6.13,48.49,17.17,56.79,57.53131236
80000,400,4,25.12,425.8,291.7,1.01,0.99,5.633347188,11.59,0.2,7.44,47.59,11.11,55.89,43.87750857
90000,300,1.666666667,32.1,525,390,1.37,1.05,0,0,0.4,8.89,131.3,14.12,151.99,30.78931946
90000,300,1.666666667,32.1,525,390,1.37,1.05,5.86,3.58,0.4,7.55,124.03,14.27,144.95,27.22130866
90000,300,1.666666667,32.1,525,390,1.37,1.05,9.55,4.71,0.4,7.03,119.04,14.57,140.5,28.77762902
90000,300,1.666666667,32.1,525,390,1.37,1.05,14.17,4.57,0.4,6.9,106.2,12.26,129.6,26.00886957
90000,300,1.666666667,32.1,525,390,1.37,1.05,2.1,8.98,0.4,6.68,121.74,14.74,148.57,29.42121912
90000,300,1.666666667,32.1,525,390,1.37,1.05,4.21,15.19,0.4,7.36,121.97,13.95,143.26,25.96379007
90000,300,1.666666667,32.1,525,390,1.37,1.05,4.77,22.23,0.4,6.78,108.71,13.44,133.15,23.79071168
90000,300,1.666666667,32.1,525,390,1.37,1.05,4.85,28.58,0.4,7.64,104.19,13.04,125.99,23.48839811
44100,210,4.285714286,37.12,372,607.4,2.3,0.78,0,0,0.18,8.3,50.25,22,58.06,44.77
44100,210,4.285714286,37.12,372,607.4,2.3,0.78,5.1,6.5,0.18,7.38,51.23,13.92,57.95,35.91
44100,210,4.285714286,37.12,372,607.4,2.3,0.78,8.3,14.8,0.18,5.4,50.57,10.07,59.26,33.16
44100,210,4.285714286,37.12,372,607.4,2.3,0.78,13.25,7.74,0.18,6.99,48.08,20.14,58.73,32.67
44100,210,4.285714286,37.12,372,607.4,2.3,0.78,16.8,9,0.18,5.62,39.39,13.92,46.66,30.14
44100,210,4.285714286,37.12,372,607.4,2.3,0.78,8.9,8.39,0,3.92,28.13,18.98,31.69,60.36
44100,210,4.285714286,37.12,372,607.4,2.3,0.78,9.2,9.68,0.09,7.35,47.92,22.43,57.61,45.75
44100,210,4.285714286,37.12,372,607.4,2.3,0.78,8.36,4.52,0.27,5.95,55.56,11.93,63.73,23.14
44100,210,4.285714286,37.12,372,607.4,2.3,0.78,4.1,5.8,0.27,7.05,56.62,14.52,67.34,30.14
90000,300,5,31.8,485,485,1.79,2.79,0,0,0.35,47.31,113.32,52.84,122,111.8988825
90000,300,5,32.7,485,485,1.79,2.44,0,0,0.35,42.46,99.87,59.32,117.66,123.0516127
90000,300,5,31.2,485,485,1.79,0.61,0,0,0.35,37.28,90.77,52.5,103.71,63.30078108
90000,300,5,32.2,485,485,1.79,2.44,9.68,15.78,0.35,38.24,92.19,44.72,102.8,77.95960548
90000,300,5,29.9,485,485,1.79,2.44,14.49,24.63,0.35,22,62.47,30.46,72.99,41.6563246
90000,300,5,33.2,485,485,1.79,2.79,14.49,27.02,0.35,23.98,67.23,30.12,76.33,45.43567784
90000,300,5,15.8,520,520,0.9,0.27,0,0,0.22,14.23248,52.34,26.8752,63.21,57.95381829
90000,300,5,15.8,520,520,0.9,0.27,21.57,0,0.22,7.34912,36.43661,15.21648,44.35376,29.87921685
90000,300,5,39.658,441,441,2.1,0.8,6.63,0,0.1,9.99,59.18,16.98,70.43,33.01
90000,300,5,39.658,441,441,2.1,0.8,18.45,0,0.1,7.97,49.63,24.02,60.96,46.2
90000,300,5,39.658,441,441,2.1,0.8,0,0,0.1,14.02,76.33,22.23,93.72,43.81
90000,300,5,39.658,441,441,2.1,0.8,0,0,0.3,13.92,108.76,23.39,128.14,41.16095326
90000,300,5,39.658,441,441,2.1,0.8,6.79,0,0.3,8.38,80.69,18.14,96.57,34.54000729
90000,300,5,39.658,441,441,2.1,0.8,16.32,0,0.3,7.77,72.07,13.77,84.79,27.2653379
53092,260,3.153846154,25.92,373.2,327,2.27,1,0,0,0.15,5.51,55.2,9.47,64.05,43.98
53092,260,3.153846154,25.92,373.2,327,2.27,1,0,0,0.25,4.84,68.85,10.16,81.79,43.76
53092,260,3.153846154,25.92,373.2,327,2.27,1,0,0,0.4,4.29,74.04,10.06,88.28,34.41
53092,260,3.153846154,25.92,373.2,327,2.27,1,6.156,12.844,0.15,3.48,59.98,8.46,73.53,40.3
53092,260,3.153846154,25.92,373.2,327,2.27,1,2.88,5.32,0.25,3.63,70.58,8.35,84.82,38.79
53092,260,3.153846154,25.92,373.2,327,2.27,1,6.27,13.13,0.25,3.72,72.2,9.05,83.67,25.4005295
53092,260,3.153846154,25.92,373.2,327,2.27,1,6.04,12.56,0.4,3.86,75.13,9.34,90.92,25.94
53092,260,3.153846154,25.92,373.2,327,2.27,1,9.12,20.28,0.32,5.73,69.11,17.09,80.43,21.47
53092,260,3.153846154,25.92,373.2,327,2.27,1,7.19,15.41,0.6,5.94,81.59,12.07,96.12,27.74579366
53092,260,3.153846154,25.92,373.2,327,2.27,1,7.31,15.69,0.75,4.63,75.01,10.15,87.46,20.23605542
53092,260,3.153846154,25.92,373.2,327,2.27,1,8.28,18.12,0.75,4.65,78.99,8.09,92.14,24.25
53092,260,3.153846154,25.92,373.2,327,2.27,1,7.66,16.54,0.9,3.86,71.99,7.23,84.45,20.21
53092,260,3.153846154,25.92,373.2,327,2.27,1,9.35,20.85,0.9,4.22,65.41,7.45,76.32,19.1
90000,300,5,19.75,520,520,0.89,0.34,0,0,0.17,14.08,49.97,22.75,59.64,52.45
90000,300,5,19.75,520,520,0.89,0.28,0,0,0.17,20.28,53.18,38.47,63.7,53.99
90000,300,5,19.75,520,520,0.89,0.34,14.02,33.38,0.17,5.76,37.37,11.69,44.12,23.02
90000,300,5,19.75,520,520,0.89,0.28,14.5,34.7,0.17,5.07,35.07,13.13,41.96,22.85
202500,450,2.71,28.44,485,485,0.9,0.29,0,0,0.027,8.1064425,95.14,31.7605535,111.7,57.87595597
202500,450,2.71,33.18,485,485,0.9,0.29,5.5,11.3,0.023,4.5038305,77.49,14.482455,93.68,37.84610628
122500,350,2.542857143,32.2,550,300,2.05,2.29,0,0,0.1,12.645,184.9,28.695,237.9,53
122500,350,2.542857143,37.5,550,300,2.05,2.29,3.4,11.5,0.1,11.655,195.75,21.865,232.17,48.03
122500,350,2.542857143,32,550,300,2.05,2.29,6.1,14.4,0.1,9.405,156.9,19.105,195.5,35.38
122500,350,2.542857143,40,550,300,2.05,2.29,10.9,25,0.1,7.285,162.6,13.58,192.9,31.635
122500,350,2.542857143,38.1,550,300,2.05,2.29,0,0,0.25,13.785,278.59,27.94,312.84,50.45
122500,350,2.542857143,28.8,550,300,2.05,2.29,3.4,13.6,0.25,9.59,205.66,23.34,255.87,27.255
122500,350,2.542857143,31.3,550,300,2.05,2.29,3.9,15.5,0.25,7.105,203.03,17.68,248.57,22.15
122500,350,2.542857143,37.5,550,300,2.05,2.29,7.3,23.5,0.25,9.34,212.37,18.525,251.69,22.755
90000,300,2,28.1,420,310,1.38,0.503,2.5,4.2,0.19,3.02,204.23,7.23,246.63,11.86
90000,300,2,28.1,420,310,1.38,0.402,3,4.9,0.24,3.305,197.16,4.69,229.7,7.23
90000,300,2,28.1,420,310,1.38,0.503,3.85,4.7,0.38,3.205,234.37,4.485,258.89,5.89
122500,350,1.542857143,32.2,550,300,2.05,2.29,0,0,0.1,10.48,352.35,18.13,412.15,21.385
122500,350,1.542857143,28.8,550,300,2.05,2.29,3.4,11.4,0.1,9.605,292.54,14.945,337.67,20.5
122500,350,1.542857143,32,550,300,2.05,2.29,5.8,21.3,0.1,7.895,304.28,12.64,360,17.65
122500,350,1.542857143,27.8,550,300,2.05,2.29,6.8,26.1,0.1,4.635,220.6,9.96,293.27,14.5
122500,350,1.542857143,38.1,550,300,2.05,2.29,8,0,0.25,10.715,464.78,13.37,515.8,17.5
122500,350,1.542857143,34.4,550,300,2.05,2.29,3.4,8.4,0.25,7.06,378.23,10.845,431,15.485
122500,350,1.542857143,31.3,550,300,2.05,2.29,3.3,12.1,0.25,5.705,321.9,8.335,361.33,14.825
122500,350,1.542857143,40,550,300,2.05,2.29,7.5,18.2,0.25,5.015,342.6,7.91,393.3,9.535
62500,250,1.5,24.2,408.8,398.4,1.51,1.74,0,0,0.22,3.299025,163.24,8.728875,193.49,22.405275
62500,250,1.5,27,408.8,398.4,1.51,1.74,4.7,9.392000641,0.22,2.178,159.75,6.82185,190.95,21.870675
62500,250,1.5,25.8,408.8,398.4,1.51,1.74,6.4,13.43672312,0.22,2.7126,164.03,7.544025,199.15,21.2523
62500,250,1.5,28,408.8,398.4,1.51,1.74,11.3,25.98337689,0.22,2.541,156.27,6.255375,183.41,21.9
40000,200,5.5,24.88,415.6,415.6,1.36,0.71,0,0,0.27,9.08,43.03,18.39,50.81,38.41
40000,200,5.5,24.88,413.7,413.7,1.36,0.71,12.04,27.96,0.27,7.66,40.22,14.36,46.12,30.53
40000,200,5.5,24.88,415.4,415.4,1.36,0.71,10.95,25.05,0.27,7.74,38.72,13.92,44.04,23.35
40000,200,5.5,24.88,413.3,413.3,1.36,0.71,10.95,25.05,0.27,7.33,37.06,12.83,42.38,23.44
40000,200,5.5,24.88,404,404,1.36,0.71,13.65,32.35,0.27,8.73,32.57,13.7,37.6,18.93
40000,200,5.5,24.88,408,408,1.36,0.71,4.06,7.94,0.27,9.1,43.1,19.37,50.68,42.3
40000,200,5.5,24.88,398.5,398.5,1.36,0.71,14.71,35.29,0.27,9.97,39.25,15,44.64,19.85
62500,250,2,35.8,389,388,1.36,0.85,0,0,0.2,5.8243,133.96,11.2688,159.22,49.6512
62500,250,2,38.3,389,388,1.36,0.85,2.94,5.46,0.2,3.4669,123.48,9.2405,142,25.4066
62500,250,2,38.3,389,388,1.36,0.85,3.01,5.59,0.2,3.0198,114.18,9.2165,138.25,15.2327
62500,250,2,39.6,389,388,1.36,0.85,1.57,2.63,0.4,3.4729,97.16,4.9014,112.7,5.7942
40000,200,5.5,24.88,415.6,415.6,1.36,0.88,3.88,7.52,0,9.16,26.05,12.02,29.88,41.79
40000,200,5.5,24.88,415.6,415.6,1.36,0.88,5.04,10.2,0,8.76,23.37,15.36,27.99,53.26
40000,200,5.5,24.88,415.6,415.6,1.36,0.88,6.37,13.35,0,10.3,25.95,12.73,28.92,48.9
40000,200,5.5,24.88,415.6,415.6,1.36,0.88,3.49,6.65,0,14.55,26.62,16.93,29.76,53.26
40000,200,5.5,24.88,415.6,415.6,1.36,0.88,2.85,5.27,0.2,13.18,38.67,18.33,45.7,49.07
40000,200,5.5,24.88,415.6,415.6,1.36,0.88,3.98,7.76,0.2,11.79,38.53,17.39,43.88,49.46
40000,200,5.5,24.88,415.6,415.6,1.36,0.88,4.41,8.71,0.2,9.99,37.12,14.13,42.92,45.45
40000,200,5.5,24.88,415.6,415.6,1.36,0.88,5.06,10.22,0.4,9.31,42.6,16.33,51.13,35.3
40000,200,5.5,24.88,415.6,415.6,1.36,0.88,2.96,5.5,0.4,14.66,52.59,20.57,59.87,47.83
40000,200,5.5,24.88,415.6,415.6,1.36,0.88,3.98,7.76,0.4,8.23,45.75,13.42,55.1,32.64
160000,400,1.5,36.9,382,449,1.44,0.6,0,0,0.2,2.27544,320.47,5.91114,385.53,20.67516
160000,400,1.5,37.6,382,449,1.44,0.6,1.1,1.4,0.2,1.9542,301.57,5.19156,355.54,19.64274
160000,400,1.5,37.9,382,449,1.44,0.6,1.2,3,0.2,1.43106,309.42,4.36242,373.71,17.46498
160000,400,1.5,36.6,382,449,1.44,0.6,3.4,3.9,0.2,1.8843,299.73,4.69116,355.08,9.18216
160000,400,1.5,43.9,382,449,1.44,0.6,0,0,0.2,1.98204,343.67,4.36926,409.72,17.33124
160000,400,1.5,43.1,382,449,1.44,0.6,0.9,0.9,0.2,2.09298,352.53,5.35902,408.42,19.05396
160000,400,1.5,43.2,382,449,1.44,0.6,1.3,2.3,0.2,1.84932,340.09,4.47648,400.49,19.05534
160000,400,1.5,44.3,382,449,1.44,0.6,1.1,2.3,0.2,2.41272,328.21,5.6946,376.79,17.64
160000,400,1.5,29.7,382,449,1.44,0.6,0,0,0.2,2.24238,288.85,5.04582,339.26,19.24998
160000,400,1.5,25.5,382,449,1.44,0.6,2.3,6.9,0.2,1.93392,278.79,5.54892,330.62,25.5345
160000,400,1.5,26.6,382,449,1.44,0.6,6.3,7.9,0.2,2.44998,276.42,5.73228,325.87,22.30884
160000,400,1.5,21,382,449,1.44,0.6,5.3,12.1,0.2,1.60782,227.14,4.45308,284.09,14.86116
150000,600,3.833333333,34.32,362,325,1.61,1.14,0,0,0.1,23.2,53,38.99,62,89.54
150000,600,3.833333333,34.32,362,325,1.61,1.14,5.07,11.2,0.1,21.77,48.24,31.98,55.43,90.45
150000,600,3.833333333,34.32,362,325,1.61,1.14,9.74,19.79,0.1,13.24,39.81,29.47,47.08,82.98
150000,600,3.833333333,34.32,362,325,1.61,1.14,15.24,30.19,0.1,20.13,44.18,40.09,51.01,71.58
60000,300,4.3,25,460,486,2.05,1.07,0,0,0.2,8.29,52.493892,21.37,61.122072,80.34
60000,300,4.3,25,460,486,2.05,1.07,4.530395636,9,0.2,13.59,46.340844,25.44,49.812312,94.90845
60000,300,4.3,25,460,486,2.05,1.07,6.220270492,13,0.2,6.17,39.156117,11.97,44.759385,71.15
60000,300,4.3,25,460,486,2.05,1.07,7.439568469,16,0.2,9.47,44.037378,20.57,50.843991,55.27
60000,300,4.3,25,460,486,2.05,1.07,9.78980878,22,0.2,10.43,45.412389,30.49,52.390668,50.56
60000,300,4.3,25,460,486,2.05,1.07,21.23030208,54,0.2,12.05,37.88433,21.53,44.312268,44.63
90000,300,3.8,33.84,463,345,1.03,0.804,4.12,8.061305296,0.15,9.84,108.44,15.59,126.5,30.83
90000,300,3.8,33.84,463,345,1.03,0.804,8.27,18.08968437,0.15,9.81,119.83,13.23,135.77,35.09
40000,200,4.5,40.24,359,292,2.31,1.69,0,0,0.124,9.85,51.74,20.27,61.17,50.32
40000,200,4.5,40.24,359,292,2.31,1.69,0,4.76,0.124,11.66,62.93,20.07,71.69,43.47
40000,200,4.5,40.24,359,292,2.31,1.69,0,12.9,0.124,8.32,56.56,13.29,63.5,41.59
40000,200,4.5,40.24,359,292,2.31,1.69,0,22.22,0.124,8.32,52.67,20.12,62.5,37.98
